+ [72, 0, 37, 22, 38, 33, 9, 0, 0, 0]
< [72, 0, 37, 22, 39, 33, 9, 0, 0, 0]
< [72, 0, 37, 22, 39, 33, 9, 0, 0, 0]
+ [72, 0, 37, 22, 39, 33, 9, 0, 0, 0]
+ [72, 0, 38, 22, 39, 33, 9, 0, 0, 0]
+ [72, 0, 39, 22, 39, 33, 9, 0, 0, 0]
> [72, 0, 40, 22, 39, 33, 9, 0, 0, 0]
- [72, 0, 40, 22, 39, 33, 9, 0, 0, 0]
> [72, 0, 40, 21, 39, 33, 9, 0, 0, 0]
+ [72, 0, 40, 21, 39, 33, 9, 0, 0, 0]
+ [72, 0, 40, 21, 40, 33, 9, 0, 0, 0]
+ [72, 0, 40, 21, 41, 33, 9, 0, 0, 0]
< [72, 0, 40, 21, 42, 33, 9, 0, 0, 0]
< [72, 0, 40, 21, 42, 33, 9, 0, 0, 0]
+ [72, 0, 40, 21, 42, 33, 9, 0, 0, 0]
+ [72, 0, 41, 21, 42, 33, 9, 0, 0, 0]
+ [72, 0, 42, 21, 42, 33, 9, 0, 0, 0]
> [72, 0, 43, 21, 42, 33, 9, 0, 0, 0]
- [72, 0, 43, 21, 42, 33, 9, 0, 0, 0]
> [72, 0, 43, 20, 42, 33, 9, 0, 0, 0]
+ [72, 0, 43, 20, 42, 33, 9, 0, 0, 0]
+ [72, 0, 43, 20, 43, 33, 9, 0, 0, 0]
+ [72, 0, 43, 20, 44, 33, 9, 0, 0, 0]
< [72, 0, 43, 20, 45, 33, 9, 0, 0, 0]
< [72, 0, 43, 20, 45, 33, 9, 0, 0, 0]
+ [72, 0, 43, 20, 45, 33, 9, 0, 0, 0]
+ [72, 0, 44, 20, 45, 33, 9, 0, 0, 0]
+ [72, 0, 45, 20, 45, 33, 9, 0, 0, 0]
> [72, 0, 46, 20, 45, 33, 9, 0, 0, 0]
- [72, 0, 46, 20, 45, 33, 9, 0, 0, 0]
> [72, 0, 46, 19, 45, 33, 9, 0, 0, 0]
+ [72, 0, 46, 19, 45, 33, 9, 0, 0, 0]
+ [72, 0, 46, 19, 46, 33, 9, 0, 0, 0]
+ [72, 0, 46, 19, 47, 33, 9, 0, 0, 0]
< [72, 0, 46, 19, 48, 33, 9, 0, 0, 0]
< [72, 0, 46, 19, 48, 33, 9, 0, 0, 0]
+ [72, 0, 46, 19, 48, 33, 9, 0, 0, 0]
+ [72, 0, 47, 19, 48, 33, 9, 0, 0, 0]
+ [72, 0, 48, 19, 48, 33, 9, 0, 0, 0]
> [72, 0, 49, 19, 48, 33, 9, 0, 0, 0]
- [72, 0, 49, 19, 48, 33, 9, 0, 0, 0]
> [72, 0, 49, 18, 48, 33, 9, 0, 0, 0]
+ [72, 0, 49, 18, 48, 33, 9, 0, 0, 0]
+ [72, 0, 49, 18, 49, 33, 9, 0, 0, 0]
+ [72, 0, 49, 18, 50, 33, 9, 0, 0, 0]
< [72, 0, 49, 18, 51, 33, 9, 0, 0, 0]
< [72, 0, 49, 18, 51, 33, 9, 0, 0, 0]
+ [72, 0, 49, 18, 51, 33, 9, 0, 0, 0]
+ [72, 0, 50, 18, 51, 33, 9, 0, 0, 0]
+ [72, 0, 51, 18, 51, 33, 9, 0, 0, 0]
> [72, 0, 52, 18, 51, 33, 9, 0, 0, 0]
- [72, 0, 52, 18, 51, 33, 9, 0, 0, 0]
> [72, 0, 52, 17, 51, 33, 9, 0, 0, 0]
+ [72, 0, 52, 17, 51, 33, 9, 0, 0, 0]
+ [72, 0, 52, 17, 52, 33, 9, 0, 0, 0]
+ [72, 0, 52, 17, 53, 33, 9, 0, 0, 0]
< [72, 0, 52, 17, 54, 33, 9, 0, 0, 0]
< [72, 0, 52, 17, 54, 33, 9, 0, 0, 0]
+ [72, 0, 52, 17, 54, 33, 9, 0, 0, 0]
+ [72, 0, 53, 17, 54, 33, 9, 0, 0, 0]
+ [72, 0, 54, 17, 54, 33, 9, 0, 0, 0]
> [72, 0, 55, 17, 54, 33, 9, 0, 0, 0]
- [72, 0, 55, 17, 54, 33, 9, 0, 0, 0]
> [72, 0, 55, 16, 54, 33, 9, 0, 0, 0]
+ [72, 0, 55, 16, 54, 33, 9, 0, 0, 0]
+ [72, 0, 55, 16, 55, 33, 9, 0, 0, 0]
+ [72, 0, 55, 16, 56, 33, 9, 0, 0, 0]
< [72, 0, 55, 16, 57, 33, 9, 0, 0, 0]
< [72, 0, 55, 16, 57, 33, 9, 0, 0, 0]
+ [72, 0, 55, 16, 57, 33, 9, 0, 0, 0]
+ [72, 0, 56, 16, 57, 33, 9, 0, 0, 0]
+ [72, 0, 57, 16, 57, 33, 9, 0, 0, 0]
> [72, 0, 58, 16, 57, 33, 9, 0, 0, 0]
- [72, 0, 58, 16, 57, 33, 9, 0, 0, 0]
> [72, 0, 58, 15, 57, 33, 9, 0, 0, 0]
+ [72, 0, 58, 15, 57, 33, 9, 0, 0, 0]
+ [72, 0, 58, 15, 58, 33, 9, 0, 0, 0]
+ [72, 0, 58, 15, 59, 33, 9, 0, 0, 0]
< [72, 0, 58, 15, 60, 33, 9, 0, 0, 0]
< [72, 0, 58, 15, 60, 33, 9, 0, 0, 0]
+ [72, 0, 58, 15, 60, 33, 9, 0, 0, 0]
+ [72, 0, 59, 15, 60, 33, 9, 0, 0, 0]
+ [72, 0, 60, 15, 60, 33, 9, 0, 0, 0]
> [72, 0, 61, 15, 60, 33, 9, 0, 0, 0]
- [72, 0, 61, 15, 60, 33, 9, 0, 0, 0]
> [72, 0, 61, 14, 60, 33, 9, 0, 0, 0]
+ [72, 0, 61, 14, 60, 33, 9, 0, 0, 0]
+ [72, 0, 61, 14, 61, 33, 9, 0, 0, 0]
+ [72, 0, 61, 14, 62, 33, 9, 0, 0, 0]
< [72, 0, 61, 14, 63, 33, 9, 0, 0, 0]
< [72, 0, 61, 14, 63, 33, 9, 0, 0, 0]
+ [72, 0, 61, 14, 63, 33, 9, 0, 0, 0]
+ [72, 0, 62, 14, 63, 33, 9, 0, 0, 0]
+ [72, 0, 63, 14, 63, 33, 9, 0, 0, 0]
> [72, 0, 64, 14, 63, 33, 9, 0, 0, 0]
- [72, 0, 64, 14, 63, 33, 9, 0, 0, 0]
> [72, 0, 64, 13, 63, 33, 9, 0, 0, 0]
+ [72, 0, 64, 13, 63, 33, 9, 0, 0, 0]
+ [72, 0, 64, 13, 64, 33, 9, 0, 0, 0]
+ [72, 0, 64, 13, 65, 33, 9, 0, 0, 0]
< [72, 0, 64, 13, 66, 33, 9, 0, 0, 0]
< [72, 0, 64, 13, 66, 33, 9, 0, 0, 0]
+ [72, 0, 64, 13, 66, 33, 9, 0, 0, 0]
+ [72, 0, 65, 13, 66, 33, 9, 0, 0, 0]
+ [72, 0, 66, 13, 66, 33, 9, 0, 0, 0]
> [72, 0, 67, 13, 66, 33, 9, 0, 0, 0]
- [72, 0, 67, 13, 66, 33, 9, 0, 0, 0]
> [72, 0, 67, 12, 66, 33, 9, 0, 0, 0]
+ [72, 0, 67, 12, 66, 33, 9, 0, 0, 0]
+ [72, 0, 67, 12, 67, 33, 9, 0, 0, 0]
+ [72, 0, 67, 12, 68, 33, 9, 0, 0, 0]
< [72, 0, 67, 12, 69, 33, 9, 0, 0, 0]
< [72, 0, 67, 12, 69, 33, 9, 0, 0, 0]
+ [72, 0, 67, 12, 69, 33, 9, 0, 0, 0]
+ [72, 0, 68, 12, 69, 33, 9, 0, 0, 0]
+ [72, 0, 69, 12, 69, 33, 9, 0, 0, 0]
> [72, 0, 70, 12, 69, 33, 9, 0, 0, 0]
- [72, 0, 70, 12, 69, 33, 9, 0, 0, 0]
> [72, 0, 70, 11, 69, 33, 9, 0, 0, 0]
+ [72, 0, 70, 11, 69, 33, 9, 0, 0, 0]
+ [72, 0, 70, 11, 70, 33, 9, 0, 0, 0]
+ [72, 0, 70, 11, 71, 33, 9, 0, 0, 0]
< [72, 0, 70, 11, 72, 33, 9, 0, 0, 0]
< [72, 0, 70, 11, 72, 33, 9, 0, 0, 0]
+ [72, 0, 70, 11, 72, 33, 9, 0, 0, 0]
+ [72, 0, 71, 11, 72, 33, 9, 0, 0, 0]
+ [72, 0, 72, 11, 72, 33, 9, 0, 0, 0]
> [72, 0, 73, 11, 72, 33, 9, 0, 0, 0]
- [72, 0, 73, 11, 72, 33, 9, 0, 0, 0]
> [72, 0, 73, 10, 72, 33, 9, 0, 0, 0]
+ [72, 0, 73, 10, 72, 33, 9, 0, 0, 0]
+ [72, 0, 73, 10, 73, 33, 9, 0, 0, 0]
+ [72, 0, 73, 10, 74, 33, 9, 0, 0, 0]
< [72, 0, 73, 10, 75, 33, 9, 0, 0, 0]
< [72, 0, 73, 10, 75, 33, 9, 0, 0, 0]
+ [72, 0, 73, 10, 75, 33, 9, 0, 0, 0]
+ [72, 0, 74, 10, 75, 33, 9, 0, 0, 0]
+ [72, 0, 75, 10, 75, 33, 9, 0, 0, 0]
> [72, 0, 76, 10, 75, 33, 9, 0, 0, 0]
- [72, 0, 76, 10, 75, 33, 9, 0, 0, 0]
> [72, 0, 76, 9, 75, 33, 9, 0, 0, 0]
+ [72, 0, 76, 9, 75, 33, 9, 0, 0, 0]
+ [72, 0, 76, 9, 76, 33, 9, 0, 0, 0]
+ [72, 0, 76, 9, 77, 33, 9, 0, 0, 0]
< [72, 0, 76, 9, 78, 33, 9, 0, 0, 0]
< [72, 0, 76, 9, 78, 33, 9, 0, 0, 0]
+ [72, 0, 76, 9, 78, 33, 9, 0, 0, 0]
+ [72, 0, 77, 9, 78, 33, 9, 0, 0, 0]
+ [72, 0, 78, 9, 78, 33, 9, 0, 0, 0]
> [72, 0, 79, 9, 78, 33, 9, 0, 0, 0]
- [72, 0, 79, 9, 78, 33, 9, 0, 0, 0]
> [72, 0, 79, 8, 78, 33, 9, 0, 0, 0]
+ [72, 0, 79, 8, 78, 33, 9, 0, 0, 0]
+ [72, 0, 79, 8, 79, 33, 9, 0, 0, 0]
+ [72, 0, 79, 8, 80, 33, 9, 0, 0, 0]
< [72, 0, 79, 8, 81, 33, 9, 0, 0, 0]
< [72, 0, 79, 8, 81, 33, 9, 0, 0, 0]
+ [72, 0, 79, 8, 81, 33, 9, 0, 0, 0]
+ [72, 0, 80, 8, 81, 33, 9, 0, 0, 0]
+ [72, 0, 81, 8, 81, 33, 9, 0, 0, 0]
> [72, 0, 82, 8, 81, 33, 9, 0, 0, 0]
- [72, 0, 82, 8, 81, 33, 9, 0, 0, 0]
> [72, 0, 82, 7, 81, 33, 9, 0, 0, 0]
+ [72, 0, 82, 7, 81, 33, 9, 0, 0, 0]
+ [72, 0, 82, 7, 82, 33, 9, 0, 0, 0]
+ [72, 0, 82, 7, 83, 33, 9, 0, 0, 0]
< [72, 0, 82, 7, 84, 33, 9, 0, 0, 0]
< [72, 0, 82, 7, 84, 33, 9, 0, 0, 0]
+ [72, 0, 82, 7, 84, 33, 9, 0, 0, 0]
+ [72, 0, 83, 7, 84, 33, 9, 0, 0, 0]
+ [72, 0, 84, 7, 84, 33, 9, 0, 0, 0]
> [72, 0, 85, 7, 84, 33, 9, 0, 0, 0]
- [72, 0, 85, 7, 84, 33, 9, 0, 0, 0]
> [72, 0, 85, 6, 84, 33, 9, 0, 0, 0]
+ [72, 0, 85, 6, 84, 33, 9, 0, 0, 0]
+ [72, 0, 85, 6, 85, 33, 9, 0, 0, 0]
+ [72, 0, 85, 6, 86, 33, 9, 0, 0, 0]
< [72, 0, 85, 6, 87, 33, 9, 0, 0, 0]
< [72, 0, 85, 6, 87, 33, 9, 0, 0, 0]
+ [72, 0, 85, 6, 87, 33, 9, 0, 0, 0]
+ [72, 0, 86, 6, 87, 33, 9, 0, 0, 0]
+ [72, 0, 87, 6, 87, 33, 9, 0, 0, 0]
> [72, 0, 88, 6, 87, 33, 9, 0, 0, 0]
- [72, 0, 88, 6, 87, 33, 9, 0, 0, 0]
> [72, 0, 88, 5, 87, 33, 9, 0, 0, 0]
+ [72, 0, 88, 5, 87, 33, 9, 0, 0, 0]
+ [72, 0, 88, 5, 88, 33, 9, 0, 0, 0]
+ [72, 0, 88, 5, 89, 33, 9, 0, 0, 0]
< [72, 0, 88, 5, 90, 33, 9, 0, 0, 0]
< [72, 0, 88, 5, 90, 33, 9, 0, 0, 0]
+ [72, 0, 88, 5, 90, 33, 9, 0, 0, 0]
+ [72, 0, 89, 5, 90, 33, 9, 0, 0, 0]
+ [72, 0, 90, 5, 90, 33, 9, 0, 0, 0]
> [72, 0, 91, 5, 90, 33, 9, 0, 0, 0]
- [72, 0, 91, 5, 90, 33, 9, 0, 0, 0]
> [72, 0, 91, 4, 90, 33, 9, 0, 0, 0]
+ [72, 0, 91, 4, 90, 33, 9, 0, 0, 0]
+ [72, 0, 91, 4, 91, 33, 9, 0, 0, 0]
+ [72, 0, 91, 4, 92, 33, 9, 0, 0, 0]
< [72, 0, 91, 4, 93, 33, 9, 0, 0, 0]
< [72, 0, 91, 4, 93, 33, 9, 0, 0, 0]
+ [72, 0, 91, 4, 93, 33, 9, 0, 0, 0]
+ [72, 0, 92, 4, 93, 33, 9, 0, 0, 0]
+ [72, 0, 93, 4, 93, 33, 9, 0, 0, 0]
> [72, 0, 94, 4, 93, 33, 9, 0, 0, 0]
- [72, 0, 94, 4, 93, 33, 9, 0, 0, 0]
> [72, 0, 94, 3, 93, 33, 9, 0, 0, 0]
+ [72, 0, 94, 3, 93, 33, 9, 0, 0, 0]
+ [72, 0, 94, 3, 94, 33, 9, 0, 0, 0]
+ [72, 0, 94, 3, 95, 33, 9, 0, 0, 0]
< [72, 0, 94, 3, 96, 33, 9, 0, 0, 0]
< [72, 0, 94, 3, 96, 33, 9, 0, 0, 0]
+ [72, 0, 94, 3, 96, 33, 9, 0, 0, 0]
+ [72, 0, 95, 3, 96, 33, 9, 0, 0, 0]
+ [72, 0, 96, 3, 96, 33, 9, 0, 0, 0]
> [72, 0, 97, 3, 96, 33, 9, 0, 0, 0]
- [72, 0, 97, 3, 96, 33, 9, 0, 0, 0]
> [72, 0, 97, 2, 96, 33, 9, 0, 0, 0]
+ [72, 0, 97, 2, 96, 33, 9, 0, 0, 0]
+ [72, 0, 97, 2, 97, 33, 9, 0, 0, 0]
+ [72, 0, 97, 2, 98, 33, 9, 0, 0, 0]
< [72, 0, 97, 2, 99, 33, 9, 0, 0, 0]
< [72, 0, 97, 2, 99, 33, 9, 0, 0, 0]
+ [72, 0, 97, 2, 99, 33, 9, 0, 0, 0]
+ [72, 0, 98, 2, 99, 33, 9, 0, 0, 0]
+ [72, 0, 99, 2, 99, 33, 9, 0, 0, 0]
> [72, 0, 100, 2, 99, 33, 9, 0, 0, 0]
- [72, 0, 100, 2, 99, 33, 9, 0, 0, 0]
> [72, 0, 100, 1, 99, 33, 9, 0, 0, 0]
+ [72, 0, 100, 1, 99, 33, 9, 0, 0, 0]
+ [72, 0, 100, 1, 100, 33, 9, 0, 0, 0]
+ [72, 0, 100, 1, 101, 33, 9, 0, 0, 0]
< [72, 0, 100, 1, 102, 33, 9, 0, 0, 0]
< [72, 0, 100, 1, 102, 33, 9, 0, 0, 0]
+ [72, 0, 100, 1, 102, 33, 9, 0, 0, 0]
+ [72, 0, 101, 1, 102, 33, 9, 0, 0, 0]
+ [72, 0, 102, 1, 102, 33, 9, 0, 0, 0]
> [72, 0, 103, 1, 102, 33, 9, 0, 0, 0]
- [72, 0, 103, 1, 102, 33, 9, 0, 0, 0]
> [72, 0, 103, 0, 102, 33, 9, 0, 0, 0]
+ [72, 0, 103, 0, 102, 33, 9, 0, 0, 0]
+ [72, 0, 103, 0, 103, 33, 9, 0, 0, 0]
+ [72, 0, 103, 0, 104, 33, 9, 0, 0, 0]
< [72, 0, 103, 0, 105, 33, 9, 0, 0, 0]
< [72, 0, 103, 0, 105, 33, 9, 0, 0, 0]
+ [72, 0, 103, 0, 105, 33, 9, 0, 0, 0]
+ [72, 0, 104, 0, 105, 33, 9, 0, 0, 0]
+ [72, 0, 105, 0, 105, 33, 9, 0, 0, 0]
> [72, 0, 106, 0, 105, 33, 9, 0, 0, 0]
< [72, 0, 106, 0, 105, 33, 9, 0, 0, 0]
< [72, 0, 106, 0, 105, 33, 9, 0, 0, 0]
> [72, 0, 106, 0, 105, 33, 9, 0, 0, 0]
- [72, 0, 106, 0, 105, 33, 9, 0, 0, 0]
- [72, 0, 105, 0, 105, 33, 9, 0, 0, 0]
- [72, 0, 104, 0, 105, 33, 9, 0, 0, 0]
- [72, 0, 103, 0, 105, 33, 9, 0, 0, 0]
- [72, 0, 102, 0, 105, 33, 9, 0, 0, 0]
. [72, 0, 101, 0, 105, 33, 9, 0, 0, 0]
e> [72, 0, 101, 0, 105, 33, 9, 0, 0, 0]
- [72, 0, 101, 0, 105, 33, 9, 0, 0, 0]
> [72, 0, 101, 255, 105, 33, 9, 0, 0, 0]
+ [72, 0, 101, 255, 105, 33, 9, 0, 0, 0]
+ [72, 0, 101, 255, 106, 33, 9, 0, 0, 0]
+ [72, 0, 101, 255, 107, 33, 9, 0, 0, 0]
. [72, 0, 101, 255, 108, 33, 9, 0, 0, 0]
l. [72, 0, 101, 255, 108, 33, 9, 0, 0, 0]
l+ [72, 0, 101, 255, 108, 33, 9, 0, 0, 0]
+ [72, 0, 101, 255, 109, 33, 9, 0, 0, 0]
+ [72, 0, 101, 255, 110, 33, 9, 0, 0, 0]
. [72, 0, 101, 255, 111, 33, 9, 0, 0, 0]
o> [72, 0, 101, 255, 111, 33, 9, 0, 0, 0]
- [72, 0, 101, 255, 111, 33, 9, 0, 0, 0]
. [72, 0, 101, 255, 111, 32, 9, 0, 0, 0]
 < [72, 0, 101, 255, 111, 32, 9, 0, 0, 0]
< [72, 0, 101, 255, 111, 32, 9, 0, 0, 0]
+ [72, 0, 101, 255, 111, 32, 9, 0, 0, 0]
L [72, 0, 101, 0, 111, 32, 9, 0, 0, 0]
< [72, 0, 101, 0, 111, 32, 9, 0, 0, 0]
- [72, 0, 101, 0, 111, 32, 9, 0, 0, 0]
- [72, 0, 100, 0, 111, 32, 9, 0, 0, 0]
- [72, 0, 99, 0, 111, 32, 9, 0, 0, 0]
- [72, 0, 98, 0, 111, 32, 9, 0, 0, 0]
- [72, 0, 97, 0, 111, 32, 9, 0, 0, 0]
- [72, 0, 96, 0, 111, 32, 9, 0, 0, 0]
- [72, 0, 95, 0, 111, 32, 9, 0, 0, 0]
- [72, 0, 94, 0, 111, 32, 9, 0, 0, 0]
- [72, 0, 93, 0, 111, 32, 9, 0, 0, 0]
- [72, 0, 92, 0, 111, 32, 9, 0, 0, 0]
- [72, 0, 91, 0, 111, 32, 9, 0, 0, 0]
- [72, 0, 90, 0, 111, 32, 9, 0, 0, 0]
- [72, 0, 89, 0, 111, 32, 9, 0, 0, 0]
- [72, 0, 88, 0, 111, 32, 9, 0, 0, 0]
. [72, 0, 87, 0, 111, 32, 9, 0, 0, 0]
W> [72, 0, 87, 0, 111, 32, 9, 0, 0, 0]
> [72, 0, 87, 0, 111, 32, 9, 0, 0, 0]
. [72, 0, 87, 0, 111, 32, 9, 0, 0, 0]
o+ [72, 0, 87, 0, 111, 32, 9, 0, 0, 0]
+ [72, 0, 87, 0, 112, 32, 9, 0, 0, 0]
+ [72, 0, 87, 0, 113, 32, 9, 0, 0, 0]
. [72, 0, 87, 0, 114, 32, 9, 0, 0, 0]
r- [72, 0, 87, 0, 114, 32, 9, 0, 0, 0]
- [72, 0, 87, 0, 113, 32, 9, 0, 0, 0]
- [72, 0, 87, 0, 112, 32, 9, 0, 0, 0]
- [72, 0, 87, 0, 111, 32, 9, 0, 0, 0]
- [72, 0, 87, 0, 110, 32, 9, 0, 0, 0]
- [72, 0, 87, 0, 109, 32, 9, 0, 0, 0]
. [72, 0, 87, 0, 108, 32, 9, 0, 0, 0]
l- [72, 0, 87, 0, 108, 32, 9, 0, 0, 0]
- [72, 0, 87, 0, 107, 32, 9, 0, 0, 0]
- [72, 0, 87, 0, 106, 32, 9, 0, 0, 0]
- [72, 0, 87, 0, 105, 32, 9, 0, 0, 0]
- [72, 0, 87, 0, 104, 32, 9, 0, 0, 0]
- [72, 0, 87, 0, 103, 32, 9, 0, 0, 0]
- [72, 0, 87, 0, 102, 32, 9, 0, 0, 0]
- [72, 0, 87, 0, 101, 32, 9, 0, 0, 0]
. [72, 0, 87, 0, 100, 32, 9, 0, 0, 0]
d> [72, 0, 87, 0, 100, 32, 9, 0, 0, 0]
+ [72, 0, 87, 0, 100, 32, 9, 0, 0, 0]
. [72, 0, 87, 0, 100, 33, 9, 0, 0, 0]
!> [72, 0, 87, 0, 100, 33, 9, 0, 0, 0]
+ [72, 0, 87, 0, 100, 33, 9, 0, 0, 0]
. [72, 0, 87, 0, 100, 33, 10, 0, 0, 0]

[72, 0, 87, 0, 100, 33, 10, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
